File1,File2,Folder,Device,freq_MHz,relStr_dB,strDiff_dB,relDist_Hz,width_Hz,phase_rad,autoCorrelation_lag-2,alpha,alpha_mean,flux,freq_MHz_2,relStr_dB_2,strDiff_dB_2,relDist_Hz_2,width_Hz_2,phase_rad_2,autoCorrelation_lag-2_2,alpha_2,alpha_mean_2,flux_2
arduino1_antenna_program_0_288-1MHz.iq,arduino1_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013411.4,59.91805977,0,0,1190.22187,-0.0003034624636,-0.5688429491,79,79,9.09E-08,304014143.8,35.24835437,169.9882472,-16000732.44,106.8147832,NaN,-0.5535200023,17,17,4.67E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013396.1,60.36990594,0,0,1327.555162,-0.0003538289954,-0.5691223079,59,59,9.45E-08,304014128.5,34.89770857,172.9910313,-16000732.44,61.03701895,NaN,-0.5536370341,120,37,4.32E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013396.1,60.2572701,0,0,1464.888455,-0.0001583725881,-0.5691418525,75,75,8.52E-08,304014128.5,36.48953231,165.1357698,-16000732.44,61.03701895,NaN,-0.5536635288,74,74,8.07E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013396.1,59.87878979,0,0,1312.295907,-0.0001296195688,-0.5691668512,92,92,9.02E-08,304014128.5,35.78953869,167.3080793,-16000732.44,61.03701895,NaN,-0.5537677637,10,72,4.65E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013396.1,59.23726011,0,0,1342.814417,-5.66E-05,-0.5691904132,35,35,8.32E-08,304014128.5,35.51011078,166.8180099,-16000732.44,61.03701895,NaN,-0.5537567226,42,42,4.43E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013396.1,58.60184095,0,0,1312.295907,-0.0001414493848,-0.5692123397,74,74,8.69E-08,304014128.5,35.9493,163.0124674,-16000732.44,76.29627371,NaN,-0.5537419956,111,111,4.56E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013396.1,57.43406952,0,0,1510.666219,1.55E-05,-0.5692286354,7,7,9.12E-08,304014128.5,30.75972601,186.7184041,-16000732.44,137.3332927,NaN,-0.5534820147,93,93,3.12E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013380.8,57.43788097,0,0,1464.888455,-0.0002601896517,-0.5692503855,23,23,9.13E-08,304014204.8,35.13747823,163.4661446,-16000824,76.29627371,NaN,-0.5521763837,36,36,4.83E-09
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 1,288013380.8,57.71276985,0,0,1312.295907,-0.00029944108,-0.5692657245,74,33,8.71E-08,304014220.1,35.27270526,163.6187795,-16000839.26,76.29627365,NaN,-0.5520053918,106,106,5.20E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017210.9,36.42057202,0,0,106.8147832,NaN,-0.4874555017,46,46,9.72E-09,304018080.7,37.58789252,96.89442419,-16000869.78,106.8147832,NaN,-0.4682980879,89,89,6.38E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017195.7,43.21412153,0,0,91.5555284,NaN,-0.4879977313,49,49,1.79E-08,304018080.7,36.28101004,119.1094776,-16000885.04,76.29627365,NaN,-0.4686047733,132,132,6.49E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017180.4,42.16566083,0,0,122.0740379,NaN,-0.4882511417,51,51,1.82E-08,304018065.4,36.289863,116.1912924,-16000885.04,106.8147832,NaN,-0.4686496281,18,113,6.31E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017180.4,41.9082762,0,0,122.0740379,NaN,-0.4884510715,54,54,1.76E-08,304018065.4,37.95316988,110.4210171,-16000885.04,91.5555284,NaN,-0.4687205471,136,136,6.29E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017165.1,43.28489349,0,0,91.55552846,NaN,-0.4886882812,55,55,1.74E-08,304018065.4,37.05536408,116.8114106,-16000900.3,91.5555284,NaN,-0.4688606904,125,125,6.36E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017149.9,40.44742503,0,0,137.3332927,NaN,-0.4888395368,57,57,1.87E-08,304018050.2,37.24112348,108.6095726,-16000900.3,137.3332926,NaN,-0.4690084126,112,112,6.76E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017149.9,42.90612788,0,0,106.8147832,NaN,-0.4890368883,59,59,1.80E-08,304018050.2,37.92899805,113.1222286,-16000900.3,61.03701895,NaN,-0.4690744816,52,52,5.94E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017134.6,41.47475736,0,0,137.3332927,NaN,-0.4892206898,60,60,1.82E-08,304018050.2,37.67318055,110.0909367,-16000915.56,76.29627365,NaN,-0.469098831,30,30,5.98E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017088.8,39.19033061,0,0,106.8147832,NaN,-0.4902077901,71,71,8.65E-09,304018019.7,37.62198774,104.1686869,-16000930.81,76.29627365,NaN,-0.469769019,143,143,5.99E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017088.8,39.29953042,0,0,106.8147832,NaN,-0.4902315998,72,72,8.76E-09,304018019.7,36.9226582,106.4374353,-16000930.81,61.03701895,NaN,-0.4698293494,105,105,5.86E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017088.8,38.02620853,0,0,137.3332927,NaN,-0.4902822745,31,73,9.64E-09,304018019.7,36.07106371,105.4202583,-16000930.81,91.5555284,NaN,-0.4699092232,27,27,6.05E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017073.6,36.12954022,0,0,122.0740379,NaN,-0.4904051649,74,74,8.86E-09,304018004.4,35.38867393,102.0935124,-16000930.81,76.29627365,NaN,-0.4700441001,134,49,6.09E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017073.6,37.74402679,0,0,106.8147832,NaN,-0.4904862122,74,74,8.90E-09,304018004.4,36.81143373,102.5334331,-16000930.81,76.29627365,NaN,-0.4700605977,48,48,5.72E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017073.6,38.44890819,0,0,122.0740379,NaN,-0.4905289557,75,75,8.80E-09,304018004.4,37.28154844,103.1311997,-16000930.81,137.3332927,NaN,-0.470023758,90,90,5.74E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017073.6,38.4079327,0,0,76.29627371,NaN,-0.4905353511,76,76,8.79E-09,304018004.4,37.86436983,101.4355524,-16000930.81,61.03701895,NaN,-0.4700479817,28,28,5.68E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017073.6,38.05213927,0,0,76.29627371,NaN,-0.4906064059,76,76,8.92E-09,304018004.4,38.10363815,99.86484526,-16000930.81,122.0740379,NaN,-0.4701959841,143,143,6.25E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017287.2,47.76782105,0,0,122.0740379,NaN,-0.4860159852,98,98,2.50E-08,304018187.5,19.31801166,247.2708987,-16000900.3,61.03701895,NaN,-0.465584815,45,45,1.67E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017287.2,46.59197256,0,0,122.0740379,NaN,-0.4862258191,36,36,2.11E-08,304018187.5,17.86166877,260.8489339,-16000900.3,76.29627371,NaN,-0.4656526832,42,93,1.66E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017272,48.50486904,0,0,91.55552846,NaN,-0.4864541377,37,37,2.09E-08,304018172.2,9.900580315,489.9194542,-16000900.3,91.5555284,NaN,-0.4661811323,46,22,1.55E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017256.7,47.32248196,0,0,122.0740379,NaN,-0.4866352588,39,39,2.24E-08,304018172.2,12.31747554,384.1897781,-16000915.56,91.55552846,NaN,-0.4659513357,1,73,1.55E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017256.7,48.98530405,0,0,152.5925474,NaN,-0.4867904203,41,41,2.06E-08,304018172.2,15.27091243,320.7752272,-16000915.56,61.03701895,NaN,-0.4662240398,24,24,1.53E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017256.7,46.44574585,0,0,91.5555284,NaN,-0.486909128,42,42,1.92E-08,304018172.2,17.58178293,264.169715,-16000915.56,106.8147832,NaN,-0.4658853031,45,131,1.66E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017241.4,49.24144267,0,0,122.0740379,NaN,-0.4870603068,43,43,2.03E-08,304018157,16.02333033,307.3109126,-16000915.56,45.7777642,NaN,-0.465559355,33,33,1.59E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017241.4,48.38497121,0,0,122.0740379,NaN,-0.4871838795,44,44,1.96E-08,304018157,15.88000642,304.6911313,-16000915.56,76.29627371,NaN,-0.466482131,33,33,1.51E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017195.7,47.60340122,0,0,91.5555284,NaN,-0.4879807396,52,52,2.13E-08,304018141.7,30.78198358,154.646958,-16000946.07,61.03701895,NaN,-0.4667401491,86,86,3.02E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017195.7,49.03075002,0,0,106.8147832,NaN,-0.4880539958,53,53,1.98E-08,304018141.7,29.77318281,164.6809155,-16000946.07,61.03701895,NaN,-0.4670766795,55,121,2.90E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Morning,Arduino 2,288017195.7,49.02011695,0,0,91.5555284,NaN,-0.4880917245,53,53,1.99E-08,304018141.7,30.79761463,159.168551,-16000946.07,91.55552846,NaN,-0.4667651059,97,97,3.75E-09
