File1,File2,Folder,Device,freq_MHz,relStr_dB,strDiff_dB,relDist_Hz,width_Hz,phase_rad,autoCorrelation_lag-2,alpha,alpha_mean,flux,freq_MHz_2,relStr_dB_2,strDiff_dB_2,relDist_Hz_2,width_Hz_2,phase_rad_2,autoCorrelation_lag-2_2,alpha_2,alpha_mean_2,flux_2
arduino1_antenna_program_1_288-1MHz.iq,arduino1_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 1,288013502.9,46.42364994,0,0,61.03701895,NaN,-0.5669616214,112,112,1.04E-08,304014250.6,37.21744882,124.7362498,-16000747.7,91.55552846,NaN,-0.5512169133,3,22,5.04E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017302.5,38.58521391,0,0,152.5925474,NaN,-0.4855399232,37,37,5.08E-09,304018187.5,24.7554878,155.8652943,-16000885.04,76.29627365,NaN,-0.46653999,36,103,1.40E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017287.2,39.12847173,0,0,91.5555284,NaN,-0.4857826356,39,39,5.25E-09,304018187.5,25.73541383,152.0413543,-16000900.3,61.03701895,NaN,-0.466541837,79,124,1.30E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017272,36.52486595,0,0,122.0740379,NaN,-0.4859269062,40,40,5.03E-09,304018187.5,24.88530343,146.7728374,-16000915.56,76.29627371,NaN,-0.4667234652,122,58,1.32E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017272,38.75257191,0,0,76.29627371,NaN,-0.4860984514,42,42,5.27E-09,304018141.7,39.11216881,99.08060097,-16000869.78,320.4443495,NaN,-0.5240905136,39,106,5.28E-05
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017256.7,38.36591698,0,0,91.55552846,NaN,-0.4863732821,44,44,4.97E-09,304018172.2,23.70137287,161.8721295,-16000915.56,91.5555284,NaN,-0.4667343977,49,150,1.21E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017256.7,38.65042138,0,0,91.5555284,NaN,-0.4864212973,46,46,5.21E-09,304018172.2,25.84824724,149.5282099,-16000915.56,91.5555284,NaN,-0.4675745055,9,37,1.32E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017241.4,37.78508864,0,0,91.5555284,NaN,-0.4866294,47,47,4.95E-09,304018172.2,26.00214878,145.3152544,-16000930.81,76.29627371,NaN,-0.4675745474,106,144,1.49E-09
arduino2_antenna_powersave_0_288-1MHz.iq,arduino2_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017241.4,39.6191037,0,0,61.03701895,NaN,-0.4867365881,48,48,5.09E-09,304018172.2,24.19520339,163.7477605,-16000930.81,76.29627371,NaN,-0.4679761744,48,122,1.50E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017210.9,37.88203889,0,0,76.29627371,NaN,-0.4875525829,56,56,5.05E-09,304018141.7,25.2997339,149.7329539,-16000930.81,61.03701895,NaN,-0.4675861752,147,50,1.63E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017195.7,37.10208541,0,0,122.0740379,NaN,-0.4876391978,56,56,4.73E-09,304018141.7,24.61460041,150.732024,-16000946.07,91.55552846,NaN,-0.4680964422,93,2,1.54E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017195.7,37.21913915,0,0,91.55552846,NaN,-0.4876844808,57,57,4.64E-09,304018141.7,26.8082029,138.8348905,-16000946.07,106.8147832,NaN,-0.4689047487,11,102,1.39E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017195.7,37.87164623,0,0,106.8147832,NaN,-0.4877070983,57,57,4.43E-09,304018141.7,28.77344708,131.6201223,-16000946.07,167.8518021,NaN,-0.4680280417,38,110,1.69E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017195.7,38.21971571,0,0,91.55552846,NaN,-0.4876912694,57,57,4.54E-09,304018141.7,26.91263344,142.0140314,-16000946.07,91.55552846,NaN,-0.4677613879,71,62,1.67E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017195.7,38.11573328,0,0,61.03701895,NaN,-0.4879062715,58,58,4.95E-09,304018141.7,26.99555244,141.1926404,-16000946.07,76.29627371,NaN,-0.4682597305,42,63,1.51E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017195.7,36.54829319,0,0,106.8147832,NaN,-0.4879209676,59,59,4.76E-09,304018141.7,26.45471567,138.1541713,-16000946.07,76.29627371,NaN,-0.4688634104,82,82,1.67E-09
arduino2_antenna_powersave_1_288-1MHz.iq,arduino2_antenna_powersave_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017195.7,36.61032004,0,0,106.8147832,NaN,-0.4878974932,59,59,4.71E-09,304018141.7,25.88276877,141.4466913,-16000946.07,91.55552846,NaN,-0.4688170266,57,113,1.65E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017272,45.02061247,0,0,91.55552846,NaN,-0.486401554,42,42,1.00E-08,304018172.2,32.38004822,139.0381267,-16000900.3,91.5555284,NaN,-0.4665000368,73,73,3.74E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017256.7,43.12450409,0,0,106.8147832,NaN,-0.4865712215,44,44,1.04E-08,304018172.2,34.86832696,123.6781568,-16000915.56,106.8147832,NaN,-0.4664571983,41,41,3.29E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017256.7,44.982889,0,0,76.29627365,NaN,-0.4867292748,45,45,9.37E-09,304018340.1,46.72604229,96.26941807,-16001083.41,76.29627371,NaN,-0.5167810033,55,55,6.55E-05
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017241.4,44.43778489,0,0,76.29627365,NaN,-0.4868685942,47,47,9.09E-09,304018172.2,33.92522078,130.9874597,-16000930.81,76.29627371,NaN,-0.4669039941,79,79,3.45E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017241.4,45.63460624,0,0,91.5555284,NaN,-0.4870439406,48,48,9.07E-09,304018157,33.0612709,138.0304054,-16000915.56,76.29627371,NaN,-0.4670087882,36,36,3.60E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017241.4,42.57401577,0,0,106.8147832,NaN,-0.4871782974,49,49,9.26E-09,304018157,33.87918184,125.6642382,-16000915.56,91.55552846,NaN,-0.4668710261,2,2,3.32E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017226.2,45.141039,0,0,106.8147832,NaN,-0.4873053836,50,50,9.84E-09,304018157,34.57956309,130.5425372,-16000930.81,91.55552846,NaN,-0.4668831949,65,65,3.10E-09
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017226.2,45.1620783,0,0,198.3703116,NaN,-0.4873381347,51,51,9.99E-09,304018157,34.06526018,132.575175,-16000930.81,61.03701895,NaN,-0.4670010287,36,36,3.34E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017195.7,45.25456627,0,0,91.55552846,NaN,-0.4880042905,57,57,9.05E-09,304018126.5,37.30179163,121.3200876,-16000930.81,76.29627371,NaN,-0.4675897446,111,111,5.29E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017195.7,44.36432811,0,0,76.29627365,NaN,-0.4880761657,58,58,8.80E-09,304018126.5,38.14270818,116.3114268,-16000930.81,76.29627371,NaN,-0.4676270113,148,137,4.84E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017195.7,43.28668273,0,0,167.8518021,NaN,-0.4881037075,58,58,9.93E-09,304018126.5,39.15968937,110.5388818,-16000930.81,91.5555284,NaN,-0.4675723344,22,22,4.83E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017180.4,42.35366422,0,0,122.0740379,NaN,-0.4882056436,59,59,9.26E-09,304018126.5,37.07097605,114.2501999,-16000946.07,76.29627371,NaN,-0.4676522483,62,62,4.40E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017180.4,43.16100894,0,0,106.8147832,NaN,-0.4882509336,59,59,1.00E-08,304018126.5,37.15017934,116.1798132,-16000946.07,76.29627365,NaN,-0.4678883145,1,1,3.47E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Afternoon,Arduino 2,288017180.4,43.39703888,0,0,106.8147832,NaN,-0.4882575462,59,59,1.01E-08,304018126.5,37.9056195,114.4870852,-16000946.07,91.55552846,NaN,-0.4678765625,5,27,3.99E-09
