File1,File2,Folder,Device,freq_MHz,relStr_dB,strDiff_dB,relDist_Hz,width_Hz,phase_rad,autoCorrelation_lag-2,alpha,alpha_mean,flux,freq_MHz_2,relStr_dB_2,strDiff_dB_2,relDist_Hz_2,width_Hz_2,phase_rad_2,autoCorrelation_lag-2_2,alpha_2,alpha_mean_2,flux_2
arduino2_antenna_program_0_288-1MHz.iq,arduino2_antenna_program_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017241.4,28.39140346,0,0,76.29627365,NaN,-0.4868398976,32,8,1.15E-08,304018172.2,27.92789804,101.6596502,-16000930.81,106.8147832,NaN,-0.4682294069,61,61,9.43E-08
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017210.9,35.301644,0,0,106.8147832,NaN,-0.4874668561,52,52,3.58E-09,304018141.7,3.521085972,1002.578303,-16000930.81,122.0740379,NaN,-0.4642302535,22,22,8.29E-07
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017210.9,35.59251172,0,0,76.29627371,NaN,-0.4875885465,52,52,3.46E-09,304018141.7,24.96837367,142.5503807,-16000930.81,106.8147832,NaN,-0.4672321525,22,22,1.46E-07
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017210.9,34.79701517,0,0,106.8147832,NaN,-0.4875657835,53,53,3.52E-09,304018141.7,44.74433231,77.76854268,-16000930.81,167.8518021,NaN,-0.4671352173,10,10,6.61E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017195.7,33.29422602,0,0,91.5555284,NaN,-0.4877106036,53,53,3.53E-09,304018141.7,44.13152986,75.4431721,-16000946.07,137.3332927,NaN,-0.4671460771,1,1,6.87E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017195.7,34.69982705,0,0,91.5555284,NaN,-0.4876543275,54,54,3.29E-09,304018141.7,45.15426744,76.84728158,-16000946.07,91.55552846,NaN,-0.4672229913,92,92,6.26E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017195.7,29.98091267,0,0,106.8147832,NaN,-0.4877107959,54,54,8.76E-09,304018141.7,45.16528536,66.38043451,-16000946.07,106.8147832,NaN,-0.4672356147,105,105,7.19E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017195.7,36.26025024,0,0,106.8147832,NaN,-0.4877691886,55,55,3.16E-09,304018141.7,44.54286696,81.40529049,-16000946.07,91.55552846,NaN,-0.467174659,123,123,6.53E-09
arduino2_antenna_program_1_288-1MHz.iq,arduino2_antenna_program_1_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 2,288017195.7,31.21575371,0,0,183.1110568,NaN,-0.4874977514,55,55,6.71E-09,304018141.7,44.28417564,70.48963487,-16000946.07,106.8147832,NaN,-0.4672291097,117,117,6.44E-09
arduino3_antenna_powersave_0_288-1MHz.iq,arduino3_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 3,288013976,38.90165272,0,0,122.0740379,NaN,-0.5572431972,79,79,5.47E-09,304014632.1,45.19686695,86.07156944,-16000656.15,106.8147832,NaN,-0.5432958338,132,132,9.37E-09
arduino3_antenna_powersave_0_288-1MHz.iq,arduino3_antenna_powersave_0_304-1MHz.iq,/home/jfeng/Desktop/Research/Fingerprinting/samplerScript/Round6/Noon,Arduino 3,288013960.7,39.13419484,0,0,76.29627371,NaN,-0.5575478334,13,78,5.51E-09,304014616.8,45.28531945,86.41695657,-16000656.15,106.8147832,NaN,-0.5435282656,142,142,9.76E-09
